Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Quantity,Unit_Price,Cost_Price,Discount,City,State,Region,Salesperson,Payment_Mode
ORD5306,2026-02-28,C0213,Rahul Sharma,Printer,Electronics,3.0,16000.0,12500,5,Lucknow,Uttar Pradesh,North,Amit,UPI
ORD1654,2026-05-22,C0041,Shreya Mishra,Keyboard,Electronics,2.0,1800.0,1100,0,Bhubaneswar,Odisha,East,Sneha,Debit Card
ORD1995,2026-04-12,C0317,Sneha Sharma,Laptop,Electronics,5.0,55000.0,45000,15,Jaipur,Rajasthan,North,Karan,Credit Card
ORD2019,2026-06-21,C0426,Shreya Verma,Monitor,Electronics,6.0,18000.0,14000,15,Chennai,Tamil Nadu,South,Karan,Credit Card
ORD5591,2026-05-23,C0123,Kavita Patel,Printer,Electronics,7.0,16000.0,12500,5,Pune,Maharashtra,West,Ravi,Debit Card
ORD1556,2026-08-15,C0052,Priya Joshi,Laptop,ELECTRONICS,1.0,55000.0,45000,20,Mumbai,Maharashtra,West,Amit,UPI
ORD1009,2026-04-07,C0890,Anjali Sharma,Pen Set,Stationery,1.0,250.0,140,20,Mumbai,Maharashtra,West,Priya,UPI
ORD2091,2026-06-19,C0345,Pooja Verma,Smartphone,Electronics,2.0,28000.0,22000,20,Ahmedabad,Gujarat,West,Sneha,Net Banking
ORD4476,2026-04-15,C0433,Ravi Joshi,Smartphone,Electronics,5.0,28000.0,22000,10,Delhi,Delhi,North,Ravi,UPI
ORD4322,2026-08-16,C0342,Shreya Saxena,Keyboard,Electronics,5.0,1800.0,1100,15,Bhubaneswar,Odisha,East,Neha,Debit Card
ORD5227,2026-01-15,C0631,Nisha Joshi,Smartphone,Electronics,3.0,28000.0,22000,10,Jaipur,Rajasthan,North,Neha,Debit Card
ORD4044,2026-01-01,C0129,Ravi Kumar,Office Chair,Furniture,5.0,12000.0,8500,0,Pune,Maharashtra,West,Sneha,UPI
ORD2372,2026-03-12,C0616,Rahul Joshi,Desk,Furniture,6.0,9000.0,6200,10,Chennai,Tamil Nadu,South,Neha,UPI
ORD1145,2026-01-29,C0826,Kavita Joshi,Notebook,Stationery,1.0,120.0,65,0,Hyderabad,Telangana,South,Sneha,UPI
ORD1677,2026-03-20,C0284,Pooja Singh,Notebook,Stationery,1.0,120.0,65,5,Kolkata,West Bengal,north,Karan,UPI
ORD4935,2026-01-20,C0549,Karan Mehta,Printer,Electronics,6.0,16000.0,12500,0,Mumbai,Maharashtra,West,Karan,Cash
ORD3752,2026-05-12,C0794,Ravi Mishra,Keyboard,Electronics,5.0,1800.0,1100,10,Delhi,Delhi,North,Sneha,Debit Card
ORD1932,2026-04-15,C0936,Priya Verma,Printer,Electronics,3.0,16000.0,12500,20,Mumbai,Maharashtra,West,Ravi,Cash
ORD4817,2026-01-15,C0637,Simran Patel,Desk,Furniture,4.0,9000.0,6200,20,Delhi,Delhi,North,Neha,Cash
ORD2607,2026-08-08,C0860,Nisha Saxena,Notebook,Stationery,5.0,120.0,65,10,Jaipur,Rajasthan,North,Amit,Credit Card
ORD1152,2026-04-12,C0963,Simran Mehta,Pen Set,Stationery,6.0,250.0,140,10,Gorakhpur,Uttar Pradesh,North,Sneha,Debit Card
ORD4590,2026-03-18,C0797,Meera Verma,Headphones,Electronics,1.0,3500.0,2200,5,Mumbai,Maharashtra,West,Ravi,UPI
ORD4899,2026-08-23,C0844,Rohan Kumar,Desk,Furniture,7.0,9000.0,6200,5,Hyderabad,Telangana,South,Karan,Debit Card
ORD3414,2026-07-10,C0825,Shreya Yadav,Printer,Electronics,3.0,16000.0,12500,5,Ahmedabad,Gujarat,north,Amit,Debit Card
ORD1228,2026-06-24,C0812,Pooja Tiwari,Office Chair,Furniture,1.0,12000.0,8500,5,Kolkata,West Bengal,East,Karan,Cash
ORD2540,2026-06-29,C0457,Simran Agarwal,Notebook,Stationery,4.0,120.0,65,5,Kolkata,West Bengal,East,Priya,UPI
ORD4777,2026-06-23,C0828,Anjali Verma,Desk,Furniture,2.0,9000.0,6200,5,Bhubaneswar,Odisha,East,Priya,Debit Card
ORD5265,2026-07-31,C0096,Rahul Yadav,Smartphone,Electronics,1.0,28000.0,22000,10,Chennai,Tamil Nadu,South,Priya,Credit Card
ORD3313,2026-06-28,C0423,Anjali Joshi,Laptop,Electronics,3.0,55000.0,45000,10,Ahmedabad,Gujarat,West,Sneha,Net Banking
ORD2617,2026-01-18,C0772,Neha Mishra,Printer,Electronics,7.0,16000.0,12500,5,Kolkata,West Bengal,East,Karan,Net Banking
ORD3104,2026-08-17,C0168,Shreya Sharma,Smartphone,Electronics,1.0,28000.0,22000,20,Ahmedabad,Gujarat,West,Neha,Net Banking
ORD2407,2026-05-08,C0242,Amit Saxena,Keyboard,Electronics,3.0,1800.0,1100,20,Chennai,Tamil Nadu,South,Karan,Debit Card
ORD5935,2026-03-12,C0737,Kavita Yadav,Notebook,Stationery,4.0,120.0,65,0,Gorakhpur,Uttar Pradesh,North,Priya,Cash
ORD1502,2026-08-02,C0869,Karan Kumar,Office Chair,Furniture,3.0,12000.0,8500,20,Delhi,Delhi,North,Karan,UPI
ORD1671,2026-06-28,C0218,Pooja Joshi,Keyboard,Electronics,7.0,1800.0,1100,10,Bhubaneswar,Odisha,East,Karan,Cash
ORD2836,2026-04-20,C0786,Sneha Sharma,Smartphone,Electronics,4.0,28000.0,22000,15,Lucknow,Uttar Pradesh,NORTH,Karan,Cash
ORD4635,2026-05-04,C0765,Arjun Patel,Monitor,Electronics,5.0,18000.0,14000,5,Jaipur,Rajasthan,North,Sneha,UPI
ORD3016,2026-06-18,C0221,Simran Saxena,Office Chair,Furniture,4.0,12000.0,8500,10,Bhubaneswar,Odisha,East,Priya,Credit Card
ORD1849,2026-06-21,C0332,Nisha Kumar,Monitor,Electronics,2.0,18000.0,14000,20,Bengaluru,Karnataka,South,Neha,Credit Card
ORD1585,2026-06-06,C0138,Simran Verma,Printer,Electronics,6.0,16000.0,12500,20,Pune,Maharashtra,West,Neha,UPI
ORD1249,2026-05-29,C0005,Priya Mishra,Keyboard,Electronics,3.0,1800.0,1100,20,Hyderabad,Telangana,South,Neha,Credit Card
ORD2053,2026-03-04,C0727,Vikas Verma,Smartphone,Electronics,4.0,28000.0,22000,0,Bengaluru,Karnataka,South,Ravi,Debit Card
ORD3314,2026-03-17,C0827,Varun Gupta,Headphones,Electronics,4.0,3500.0,2200,0,Bengaluru,Karnataka,South,Sneha,Credit Card
ORD5276,2026-02-22,C0642,Priya Verma,Desk,Furniture,2.0,9000.0,6200,5,Gorakhpur,Uttar Pradesh,North,Amit,Net Banking
ORD3073,2026-03-01,C0505,Kavita Agarwal,Notebook,Stationery,7.0,120.0,65,15,Gorakhpur,Uttar Pradesh,North,Karan,Credit Card
ORD2630,2026-05-16,C0899,Kavita Joshi,Office Chair,Furniture,3.0,12000.0,8500,20,Bhubaneswar,Odisha,East,Sneha,
ORD1101,2026-08-24,C0502,Kavita Tiwari,Office Chair,Furniture,3.0,12000.0,8500,20,Kolkata,West Bengal,East,Amit,Net Banking
ORD3846,2026-07-07,C0835,Aditya Gupta,Pen Set,Stationery,6.0,250.0,140,20,Bhubaneswar,Odisha,East,Ravi,Debit Card
ORD1643,2026-08-17,C0477,Amit Chauhan,Laptop,Electronics,3.0,55000.0,45000,20,Chennai,Tamil Nadu,South,Neha,UPI
ORD5120,2026-07-09,C0032,Shreya Joshi,Monitor,Electronics,3.0,18000.0,14000,15,Kolkata,West Bengal,East,Ravi,Net Banking
ORD2788,2026-07-05,C0114,Ravi Verma,Desk,Furniture,4.0,9000.0,6200,20,Ahmedabad,Gujarat,West,Amit,Debit Card
ORD5021,2026-05-23,C0056,Rohan Agarwal,Notebook,Stationery,6.0,120.0,65,5,Chennai,Tamil Nadu,South,Sneha,Credit Card
ORD1562,2026-01-23,C0266,Sneha Tiwari,Monitor,Electronics,3.0,18000.0,14000,20,Ahmedabad,Gujarat,West,Karan,UPI
ORD2695,2026-07-14,C0629,Unknown Customer,Smartphone,Electronics,1.0,28000.0,22000,20,Bengaluru,Karnataka,South,Karan,Net Banking
ORD2944,2026-07-28,C0412,Karan Yadav,Printer,Electronics,6.0,16000.0,12500,5,Ahmedabad,Gujarat,West,Karan,Cash
ORD5158,2026-02-24,C0479,Anjali Verma,Printer,Electronics,6.0,16000.0,12500,5,Hyderabad,Telangana,South,Priya,Debit Card
ORD3768,2026-04-18,C0235,Manish Agarwal,Headphones,Electronics,3.0,3500.0,2200,5,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD2171,2026-07-15,C0568,Pooja Mishra,Monitor,Electronics,4.0,18000.0,14000,20,Bhubaneswar,Odisha,East,Karan,Cash
ORD5184,2026-07-16,C0995,Kavita Kumar,Desk,Furniture,1.0,9000.0,6200,0,Gorakhpur,Uttar Pradesh,North,Karan,Debit Card
ORD2174,2026-01-31,C0800,Amit Saxena,Keyboard,Electronics,7.0,1800.0,1100,20,Delhi,Delhi,North,Karan,Net Banking
ORD4672,2026-04-08,C0120,Shreya Agarwal,Headphones,Electronics,2.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Amit,UPI
ORD2294,2026-04-13,C0998,Unknown Customer,Desk,Furniture,4.0,9000.0,6200,5,Bhubaneswar,Odisha,East,Ravi,UPI
ORD4815,2026-07-13,C0394,Shreya Saxena,Keyboard,Electronics,3.0,1800.0,1100,10,Lucknow,Uttar Pradesh,North,Ravi,Net Banking
ORD3338,2026-05-11,C0015,Rahul Yadav,Desk,Furniture,4.0,9000.0,6200,15,Lucknow,Uttar Pradesh,North,Ravi,Cash
ORD5026,2026-04-01,C0315,Karan Gupta,Notebook,Stationery,2.0,120.0,65,0,Pune,Maharashtra,West,Neha,Credit Card
ORD1806,2026-07-25,C0410,Sneha Joshi,Printer,Electronics,3.0,16000.0,12500,15,Ahmedabad,Gujarat,West,Priya,Net Banking
ORD4113,2026-04-04,C0499,Kavita Yadav,Smartphone,Electronics,6.0,28000.0,22000,5,Gorakhpur,Uttar Pradesh,North,Priya,Debit Card
ORD5260,2026-05-26,C0706,Manish Mehta,Keyboard,Electronics,6.0,1800.0,1100,10,Gorakhpur,Uttar Pradesh,North,Amit,Debit Card
ORD5712,2026-02-26,C0440,Amit Yadav,Desk,Furniture,6.0,9000.0,6200,15,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD5658,2026-05-08,C0836,Karan Agarwal,Notebook,Stationery,6.0,120.0,65,0,Mumbai,Maharashtra,West,Priya,UPI
ORD2718,2026-06-20,C0698,Meera Saxena,Smartphone,Electronics,2.0,28000.0,22000,20,Bhubaneswar,Odisha,East,Sneha,Cash
ORD4906,2026-07-09,C0927,Nisha Sharma,Printer,Electronics,5.0,16000.0,12500,20,Gorakhpur,Uttar Pradesh,North,Ravi,Debit Card
ORD3785,2026-02-16,C0375,Simran Agarwal,Laptop,Electronics,7.0,55000.0,45000,0,Delhi,Delhi,North,Sneha,Cash
ORD2282,2026-05-17,C0413,Meera Joshi,Office Chair,Furniture,7.0,12000.0,8500,20,Lucknow,Uttar Pradesh,North,Ravi,Debit Card
ORD5956,2026-05-02,C0668,Neha Agarwal, LAPTOP ,Furniture,1.0,12000.0,8500,5,Gorakhpur,Uttar Pradesh,North,Sneha,Net Banking
ORD5178,2026-06-18,C0514,Aditya Tiwari,Printer,Electronics,1.0,16000.0,12500,20,Ahmedabad,Gujarat,West,Neha,UPI
ORD4942,2026-08-01,C0055,Kavita Kumar,Headphones,electronics,5.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Ravi,Credit Card
ORD3458,2026-04-21,C0782,Amit Tiwari,Monitor,Electronics,7.0,18000.0,14000,5,Ahmedabad,Gujarat,West,Ravi,UPI
ORD3887,2026-05-09,C0540,Meera Verma,Laptop,Electronics,2.0,55000.0,45000,0,Chennai,Tamil Nadu,South,Amit,UPI
ORD3693,2026-03-27,C0190,Kavita Tiwari,Smartphone,Electronics,7.0,28000.0,22000,5,Hyderabad,Telangana,South,Priya,Debit Card
ORD4190,2026-07-20,C0770,Kavita Mehta,Notebook,Stationery,4.0,120.0,65,0,Kolkata,West Bengal,East,Sneha,Debit Card
ORD2413,2026-06-18,C0712,Kavita Yadav,Keyboard,Electronics,4.0,1800.0,1100,0,Mumbai,Maharashtra,West,Karan,Credit Card
ORD1427,2026-07-12,C0277,Rohan Tiwari,Keyboard,Electronics,3.0,1800.0,1100,5,Pune,Maharashtra,West,Sneha,Net Banking
ORD1231,2026-06-02,C0377,Vikas Gupta,Pen Set,Stationery,7.0,250.0,140,0,Lucknow,Uttar Pradesh,North,Karan,Credit Card
ORD4748,2026-05-13,C0763,Rahul Sharma,Laptop,Electronics,3.0,55000.0,45000,5,Jaipur,Rajasthan,North,Priya,UPI
ORD4828,2026-01-23,C0119,Amit Yadav,Notebook,Stationery,1.0,120.0,65,15,Jaipur,Rajasthan,North,Ravi,UPI
ORD5309,2026-08-06,C0497,Pooja Kumar,Monitor,Electronics,3.0,18000.0,14000,10,Delhi,Delhi,North,Karan,Cash
ORD1417,2026-03-23,C0544,Meera Sharma,Notebook,Stationery,7.0,120.0,65,10,Hyderabad,Telangana,South,Sneha,Cash
ORD4012,2026-08-24,C0325,Rohan Mishra,Headphones,electronics,2.0,3500.0,2200,10,Kolkata,West Bengal,East,Neha,Debit Card
ORD2838,2026-06-11,C0311,Vikas Agarwal,Headphones,Electronics,6.0,3500.0,2200,0,Gorakhpur,Uttar Pradesh,North,Neha,Credit Card
ORD2787,2026-08-22,C0115,Rahul Verma,Notebook,Stationery,4.0,120.0,65,0,Lucknow,Uttar Pradesh,North,Karan,UPI
ORD3370,2026-01-22,C0364,Priya Tiwari,Keyboard,Electronics,1.0,1800.0,1100,20,Hyderabad,Telangana,South,Neha,Cash
ORD1812,2026-01-31,C0852,Varun Gupta,Smartphone,Electronics,6.0,28000.0,22000,20,Hyderabad,Telangana,South,Amit,Net Banking
ORD2974,2026-05-12,C0491,Anjali Singh,Monitor,Electronics,3.0,18000.0,14000,0,Pune,Maharashtra,West,Amit,Net Banking
ORD1587,2026-05-11,C0072,Aditya Sharma,Laptop,Electronics,3.0,55000.0,45000,20,Bhubaneswar,Odisha,East,Ravi,UPI
ORD1725,2026-08-19,C0964,Vikas Mehta,Headphones,Electronics,1.0,3500.0,2200,15,Hyderabad,Telangana,South,Ravi,Debit Card
ORD2996,2026-07-02,C0998,Karan Tiwari,Pen Set,Stationery,7.0,250.0,140,5,Chennai,Tamil Nadu,South,Sneha,Cash
ORD3158,2026-01-22,C0537,Pooja Mishra,Monitor,Electronics,4.0,18000.0,14000,0,Hyderabad,Telangana,South,Priya,Debit Card
ORD2176,2026-07-20,C0494,Karan Sharma,Desk,Furniture,6.0,9000.0,6200,15,Ahmedabad,Gujarat,West,Karan,Cash
ORD4129,2026-08-12,C0358,Arjun Singh,Headphones,Electronics,3.0,3500.0,2200,20,Mumbai,Maharashtra,West,Amit,Net Banking
ORD4251,2026-03-28,C0439,Nisha Chauhan,Pen Set,Stationery,5.0,250.0,140,20,Pune,Maharashtra,West,Priya,UPI
ORD3500,2026-02-02,C0440,Amit Yadav,Laptop,Electronics,3.0,55000.0,45000,10,Delhi,Delhi,North,Ravi,Net Banking
ORD3795,2026-04-29,C0549,Karan Mehta,Monitor,Electronics,5.0,18000.0,14000,20,Lucknow,Uttar Pradesh,North,Priya,Net Banking
ORD2919,2026-02-09,C0545,Pooja Saxena,Pen Set,Stationery,1.0,250.0,140,20,Chennai,Tamil Nadu,South,Karan,Debit Card
ORD1777,2026-05-13,C0206,Arjun Verma,Printer,Electronics,5.0,16000.0,12500,15,Lucknow,Uttar Pradesh,North,Ravi,Debit Card
ORD5751,2026-05-17,C0219,Karan Verma,Office Chair,Furniture,5.0,12000.0,8500,15,Mumbai,Maharashtra,West,Karan,Debit Card
ORD1950,2026-05-10,C0310,Amit Mehta,Headphones,Electronics,5.0,3500.0,2200,15,Gorakhpur,Uttar Pradesh,north,Neha,Net Banking
ORD5776,2026-07-04,C0228,Kavita Tiwari,Monitor,Electronics,7.0,18000.0,14000,0,Chennai,Tamil Nadu,South,Karan,Credit Card
ORD1539,2026-06-19,C0011,Sneha Kumar,Laptop,Electronics,4.0,55000.0,45000,5,Gorakhpur,Uttar Pradesh,North,Ravi,Credit Card
ORD3058,2026-07-27,C0370,Neha Singh,Laptop,Electronics,7.0,55000.0,45000,5,Hyderabad,Telangana,South,Sneha,Debit Card
ORD5193,2026-02-13,C0412,Karan Yadav,Smartphone,Electronics,6.0,28000.0,22000,20,Mumbai,Maharashtra,north,Amit,Debit Card
ORD5396,2026-06-29,C0737,Kavita Yadav,Monitor,Electronics,3.0,18000.0,14000,10,Pune,Maharashtra,West,Karan,Net Banking
ORD1150,2026-02-11,C0582,Anjali Chauhan,Laptop,Electronics,2.0,55000.0,45000,20,Chennai,Tamil Nadu,South,Karan,Cash
ORD5282,2026-03-31,C0864,Shreya Verma,Desk,Furniture,2.0,9000.0,6200,15,Gorakhpur,Uttar Pradesh,North,Amit,Cash
ORD2993,2026-07-13,C0372,Rohan Joshi,Pen Set,Stationery,2.0,250.0,140,5,Ahmedabad,Gujarat,West,Amit,UPI
ORD4654,2026-04-10,C0277,Rohan Tiwari,Smartphone,Electronics,5.0,28000.0,22000,10,,West Bengal,East,Amit,Net Banking
ORD4411,2026-06-27,C0819,Neha Kumar,Keyboard,Electronics,3.0,1800.0,1100,15,Jaipur,Rajasthan,North,Ravi,Debit Card
ORD3253,2026-04-22,C0226,Shreya Verma,Headphones,Electronics,4.0,3500.0,2200,5,Delhi,Delhi,North,Sneha,UPI
ORD4674,2026-06-19,C0194,Manish Mehta,Keyboard,Electronics,1.0,1800.0,1100,10,Bhubaneswar,Odisha,East,Karan,UPI
ORD1013,2026-05-16,C0448,Shreya Patel,Smartphone,electronics,2.0,28000.0,22000,15,Lucknow,Uttar Pradesh,North,Sneha,Cash
ORD4795,2026-07-13,C0594,Rahul Joshi,Headphones,Electronics,6.0,3500.0,2200,0,Gorakhpur,Uttar Pradesh,North,Ravi,Net Banking
ORD4297,2026-01-24,C0184,Rahul Patel,Monitor,Electronics,4.0,18000.0,14000,20,Hyderabad,Telangana,South,Ravi,Net Banking
ORD5779,2026-02-09,C0653,Aditya Mehta,Smartphone,Electronics,2.0,28000.0,22000,0,Lucknow,Uttar Pradesh,North,Karan,UPI
ORD1469,2026-07-23,C0395,Varun Mehta,Monitor,Electronics,3.0,18000.0,14000,20,Bengaluru,Karnataka,South,Priya,Cash
ORD4741,2026-08-27,C0141,Anjali Mishra,Laptop,Electronics,3.0,55000.0,45000,15,Ahmedabad,Gujarat,West,Ravi,Credit Card
ORD1801,2026-08-15,C0590,Shreya Gupta,Keyboard,Electronics,1.0,1800.0,1100,0,Delhi,Delhi,North,Sneha,Net Banking
ORD1473,2026-07-25,C0477,Amit Chauhan,Monitor,Electronics,7.0,18000.0,14000,20,Bhubaneswar,Odisha,East,Priya,Net Banking
ORD2406,2026-07-22,C0787,Vikas Yadav,Smartphone,Electronics,3.0,28000.0,22000,20,Jaipur,Rajasthan,North,Sneha,Net Banking
ORD2546,2026-04-17,C0366,Kavita Mehta,Pen Set,Stationery,6.0,250.0,140,15,Chennai,Tamil Nadu,South,Karan,Net Banking
ORD4843,2026-04-17,C0757,Amit Kumar,Notebook,Stationery,4.0,120.0,65,20,Chennai,Tamil Nadu,South,Neha,UPI
ORD3843,2026-08-04,C0136,Manish Yadav,Headphones,Electronics,3.0,3500.0,2200,20,Bengaluru,Karnataka,South,Amit,Net Banking
ORD3234,2026-05-28,C0607,Manish Tiwari,Keyboard,Electronics,5.0,1800.0,1100,5,Lucknow,Uttar Pradesh,North,Priya,Cash
ORD5759,2026-04-26,C0099,Nisha Saxena,Monitor,Electronics,6.0,18000.0,14000,0,Hyderabad,Telangana,South,Sneha,UPI
ORD1811,2026-07-25,C0829,Sneha Saxena,Pen Set,Stationery,4.0,250.0,140,20,Delhi,Delhi,North,Priya,UPI
ORD3624,2026-04-25,C0651,Aditya Agarwal, Laptop,Electronics,5.0,1800.0,1100,10,Ahmedabad,Gujarat,West,Priya,Debit Card
ORD5547,2026-02-06,C0687,Kavita Gupta,Printer,Electronics,2.0,16000.0,12500,0,Bengaluru,Karnataka,South,Neha,Cash
ORD1908,2026-06-17,C0074,Kavita Sharma,Desk,Furniture,6.0,9000.0,6200,15,Bengaluru,Karnataka,South,Karan,UPI
ORD4853,2026-06-10,C0448,Shreya Patel,Desk,Furniture,7.0,9000.0,6200,15,Bengaluru,Karnataka,South,Amit,Credit Card
ORD5616,2026-01-31,C0347,Kavita Sharma,Notebook,Stationery,2.0,120.0,65,15,Mumbai,Maharashtra,West,Ravi,Debit Card
ORD1734,2026-07-19,C0253,Aditya Sharma,Monitor,Electronics,4.0,18000.0,14000,0,Jaipur,Rajasthan,North,Karan,UPI
ORD5050,2026-02-27,C0428,Anjali Saxena,Notebook,Stationery,6.0,120.0,65,10,Bhubaneswar,Odisha,East,Amit,Credit Card
ORD2631,2026-01-13,C0661,Nisha Gupta,Laptop,Electronics,5.0,55000.0,45000,0,Jaipur,Rajasthan,North,Amit,Cash
ORD1600,2026-04-23,C0409,Kavita Agarwal,Smartphone,Electronics,7.0,28000.0,22000,10,Pune,Maharashtra,West,Neha,Net Banking
ORD2484,2026-01-05,C0169,Kavita Agarwal,Desk,Furniture,6.0,9000.0,6200,15,Jaipur,Rajasthan,North,Sneha,Cash
ORD3182,2026-04-27,C0312,Shreya Tiwari,Office Chair,Furniture,7.0,12000.0,8500,0,Mumbai,Maharashtra,West,Amit,Credit Card
ORD2666,2026-08-21,C0092,Anjali Saxena,Pen Set,Stationery,5.0,250.0,140,20,Pune,Maharashtra,West,Neha,Credit Card
ORD2515,2026-05-22,C0691,Rohan Singh,Smartphone,Electronics,7.0,28000.0,22000,0,Lucknow,Uttar Pradesh,North,Priya,Cash
ORD3317,2026-06-08,C0042,Amit Chauhan,Headphones,Electronics,6.0,3500.0,2200,15,Delhi,Delhi,North,Amit,Debit Card
ORD1506,2026-03-09,C0750,Nisha Joshi,Monitor,Electronics,7.0,18000.0,14000,20,Pune,Maharashtra,West,Neha,Cash
ORD1133,2026-08-08,C0118,Meera Yadav,Keyboard,Electronics,1.0,1800.0,1100,10,Jaipur,Rajasthan,North,Karan,Credit Card
ORD5918,2026-04-01,C0699,Varun Sharma,Desk,Furniture,4.0,9000.0,6200,20,Ahmedabad,Gujarat,West,Ravi,Credit Card
ORD2757,2026-07-06,C0746,Sneha Yadav,Laptop,Electronics,4.0,55000.0,45000,15,Lucknow,Uttar Pradesh,North,Sneha,Debit Card
ORD5908,2026-01-03,C0190,Kavita Tiwari,Smartphone,Electronics,2.0,28000.0,22000,0,Mumbai,Maharashtra,West,Neha,Cash
ORD1415,2026-05-20,C0268,Shreya Singh,Printer,Electronics,6.0,16000.0,12500,0,Delhi,Delhi,North,Priya,Credit Card
ORD3560,2026-05-26,C0163,Karan Sharma,Keyboard,Electronics,4.0,1800.0,1100,15,Kolkata,West Bengal,East,Neha,Cash
ORD5720,2026-08-04,C0098,Manish Gupta,Pen Set,Stationery,5.0,250.0,140,20,Bengaluru,Karnataka,South,Karan,Cash
ORD2671,2026-01-27,C0390,Rahul Yadav,Pen Set,Stationery,7.0,250.0,140,5,Lucknow,Uttar Pradesh,North,Neha,Debit Card
ORD1288,2026-01-11,C0343,Karan Sharma,Office Chair,Furniture,4.0,12000.0,8500,5,Mumbai,Maharashtra,West,Neha,Cash
ORD5650,2026-01-03,C0192,Pooja Agarwal,Laptop,Electronics,4.0,55000.0,45000,5,Chennai,Tamil Nadu,South,Priya,Debit Card
ORD5109,2026-07-25,C0785,Neha Verma,Printer,Electronics,1.0,16000.0,12500,15,Gorakhpur,Uttar Pradesh,North,Neha,Debit Card
ORD1430,2026-02-17,C0309,Vikas Mishra,Headphones,Electronics,7.0,3500.0,2200,15,Bengaluru,Karnataka,South,Priya,UPI
ORD1813,2026-07-23,C0712,Kavita Yadav,Monitor,Electronics,2.0,18000.0,14000,0,Bengaluru,Karnataka,South,Neha,Debit Card
ORD4007,2026-04-08,C0156,Karan Verma,Smartphone,Electronics,1.0,28000.0,22000,20,Pune,Maharashtra,West,Sneha,Cash
ORD3095,2026-04-23,C0886,Rohan Mishra,Laptop,Electronics,3.0,55000.0,45000,15,Chennai,Tamil Nadu,South,Sneha,Cash
ORD3723,2026-02-22,C0385,Meera Joshi,Laptop,Electronics,2.0,55000.0,45000,0,Ahmedabad,Gujarat,West,Sneha,Net Banking
ORD5403,2026-08-20,C0711,Vikas Joshi,Printer,Electronics,4.0,16000.0,12500,20,Jaipur,Rajasthan,North,Priya,Cash
ORD5948,2026-07-28,C0724,Arjun Joshi,Headphones,Electronics,3.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Sneha,Cash
ORD4892,2026-02-02,C0095,Rohan Patel,Keyboard,Electronics,4.0,1800.0,1100,10,Hyderabad,Telangana,South,Ravi,Net Banking
ORD4133,2026-04-29,C0515,Manish Singh,Headphones,Electronics,6.0,3500.0,2200,5,Pune,Maharashtra,West,Karan,Credit Card
ORD4527,2026-01-10,C0355,Nisha Chauhan,Desk,Furniture,6.0,9000.0,6200,0,Bhubaneswar,Odisha,East,Sneha,Debit Card
ORD1590,2026-03-29,C0289,Meera Chauhan,Headphones,Electronics,3.0,3500.0,2200,10,Lucknow,Uttar Pradesh,North,Priya,UPI
ORD3102,2026-02-27,C0946,Amit Sharma,Headphones,Electronics,5.0,3500.0,2200,20,Hyderabad,Telangana,South,Karan,UPI
ORD2893,2026-02-25,C0616,Rahul Joshi,Notebook,Stationery,6.0,120.0,65,5,Pune,Maharashtra,West,Neha,Net Banking
ORD1466,2026-01-31,C0479,Anjali Verma,Notebook,Stationery,4.0,120.0,65,10,Lucknow,Uttar Pradesh,North,Sneha,Credit Card
ORD4617,2026-07-10,C0163,Karan Sharma,Smartphone,Electronics,2.0,28000.0,22000,20,Hyderabad,Telangana,South,Sneha,Credit Card
ORD4546,2026-08-04,C0198,Amit Joshi,Keyboard,electronics,4.0,1800.0,1100,10,Bengaluru,Karnataka,South,Ravi,Credit Card
ORD5355,2026-05-02,C0599,Karan Agarwal,Desk,Furniture,6.0,9000.0,6200,5,Jaipur,Rajasthan,North,Ravi,UPI
ORD4460,2026-03-31,C0233,Simran Agarwal,Desk,Furniture,2.0,9000.0,6200,0,Lucknow,Uttar Pradesh,North,Ravi,UPI
ORD5954,2026-03-26,C0434,Manish Verma,Pen Set,Stationery,1.0,250.0,140,10,Delhi,Delhi,North,Neha,Debit Card
ORD5561,2026-07-24,C0538,Rohan Kumar,Office Chair,Furniture,3.0,12000.0,8500,20,Lucknow,Uttar Pradesh,North,Amit,Net Banking
ORD5432,2026-07-25,C0068,Amit Singh,Smartphone,Electronics,3.0,28000.0,22000,0,Gorakhpur,Uttar Pradesh,North,Sneha,Debit Card
ORD3124,2026-02-12,C0741,Shreya Gupta,Laptop,Electronics,7.0,55000.0,45000,5,Mumbai,Maharashtra,West,Priya,UPI
ORD5216,2026-02-22,C0350,Priya Agarwal,Headphones,Electronics,3.0,3500.0,2200,15,Ahmedabad,Gujarat,West,Neha,Cash
ORD5883,2026-05-31,C0026,Kavita Verma,Printer,Electronics,3.0,16000.0,12500,5,Ahmedabad,Gujarat,West,Priya,Cash
ORD1945,2026-07-24,C0237,Simran Verma,Office Chair,Furniture,4.0,12000.0,8500,10,Bengaluru,Karnataka,South,Priya,Cash
ORD2271,2026-06-12,C0099,Nisha Saxena,Desk,Furniture,3.0,9000.0,6200,20,Lucknow,Uttar Pradesh, North ,Karan,Debit Card
ORD2653,2026-07-21,C0724,Arjun Joshi,Pen Set,Stationery,1.0,250.0,140,10,Lucknow,Uttar Pradesh,North,Neha,UPI
